rank,gid,role,priority_score,why
1,100000003684369100,transit,0.9714642255188362,"Seed с неполным входящим потоком; отправлено 8.59 млн KZT 62 получателям, быстрое перенаправление 99%. Паттерны: циклов 1, повторных маршрутов 3, цепочек A→B→C 1, дроблений 7, синхронных дней 9."
2,100000006866783100,transit,0.9526438062810966,"Seed с неполным входящим потоком; отправлено 3.95 млн KZT 67 получателям, быстрое перенаправление 89%. Паттерны: циклов 886, повторных маршрутов 5, дроблений 7, синхронных дней 4."
3,100000003016635100,distributor,0.9521406184961452,"Отправляет 73 получателям (top 0.2%), 151 переводов на 9.41 млн KZT; выраженный fan-out. Паттерны: циклов 19, повторных маршрутов 13, цепочек A→B→C 5, дроблений 8, синхронных дней 1."
4,100000008637537100,transit,0.917750566259855,"Seed с неполным входящим потоком; отправлено 2.35 млн KZT 3 получателям, быстрое перенаправление 80%. Паттерны: циклов 4, повторных маршрутов 3, цепочек A→B→C 1, дроблений 1."
5,100000008748914100,distributor,0.8786579962798042,"Отправляет 13 получателям (top 2.1%), 21 переводов на 4.47 млн KZT; выраженный fan-out. Паттерны: циклов 1, повторных маршрутов 2, цепочек A→B→C 1, дроблений 3."
6,100000003115284100,coordinator,0.8781842485254687,"Betweenness top 5.7%, PageRank top 2.5%; межкластерных связей 5, близость к seed 0.74. Паттерны: циклов 2, повторных маршрутов 1, дроблений 1, синхронных дней 1."
7,100000001732159100,transit,0.877202026076083,"Seed с неполным входящим потоком; отправлено 1.51 млн KZT 4 получателям, быстрое перенаправление 78%. Паттерны: циклов 4, повторных маршрутов 3, цепочек A→B→C 1."
8,100000000343175100,transit,0.8655751119298144,"Seed с неполным входящим потоком; отправлено 4.00 млн KZT 31 получателям, быстрое перенаправление 79%. Паттерны: повторных маршрутов 1, дроблений 1."
9,100000001616816100,coordinator,0.857580314996657,"Betweenness top 6.7%, PageRank top 0.6%; межкластерных связей 3, близость к seed 1.00. Паттерны: циклов 2."
10,100000005382566100,transit,0.8569412202247433,"Seed с неполным входящим потоком; отправлено 50.0 тыс. KZT 1 получателям, быстрое перенаправление 100%. Паттерны: циклов 1, повторных маршрутов 1."
11,100000007055802100,consolidator,0.8551319707407071,"Получает от 6 отправителей (top 1.2%), вход 2.02 млн KZT; наблюдаемый остаток 70%. Паттерны: циклов 1, повторных маршрутов 4, цепочек A→B→C 2, дроблений 6, синхронных дней 3."
12,100000008304139100,distributor,0.8524656851757112,"Отправляет 24 получателям (top 1.0%), 43 переводов на 1.69 млн KZT; выраженный fan-out. Паттерны: циклов 290, повторных маршрутов 2, дроблений 4."
13,100000004299488100,coordinator,0.8491255764094836,"Betweenness top 14.9%, PageRank top 2.6%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 1, повторных маршрутов 3, цепочек A→B→C 1, дроблений 3, синхронных дней 3."
14,100000004070318100,distributor,0.8483634260831671,"Отправляет 19 получателям (top 1.3%), 37 переводов на 551.9 тыс. KZT; выраженный fan-out. Паттерны: циклов 463, повторных маршрутов 1, дроблений 6."
15,100000004403675100,coordinator,0.8481949268934394,"Betweenness top 0.4%, PageRank top 8.1%; межкластерных связей 4, близость к seed 0.75. Паттерны: циклов 10, повторных маршрутов 1, дроблений 1."
16,100000008686313100,coordinator,0.8470777626029934,"Betweenness top 1.0%, PageRank top 24.7%; межкластерных связей 5, близость к seed 0.68. Паттерны: циклов 408, повторных маршрутов 2, цепочек A→B→C 1."
17,100000006518161100,transit,0.845058463583235,"Получено 594.2 тыс., отправлено 595.9 тыс. KZT; совпадение потоков 100%, быстрое перенаправление 91%. Паттерны: циклов 1, повторных маршрутов 2, цепочек A→B→C 2."
18,100000000661912100,transit,0.8434542235978163,"Получено 393.0 тыс., отправлено 430.7 тыс. KZT; совпадение потоков 91%, быстрое перенаправление 88%. Паттерны: циклов 1, повторных маршрутов 1."
19,100000004351795100,distributor,0.8432601757924556,"Отправляет 14 получателям (top 2.0%), 37 переводов на 1.72 млн KZT; выраженный fan-out. Паттерны: циклов 206, повторных маршрутов 1, цепочек A→B→C 1, дроблений 2."
20,100000005287097100,distributor,0.8404722220719133,"Отправляет 9 получателям (top 2.9%), 42 переводов на 697.3 тыс. KZT; выраженный fan-out. Паттерны: циклов 10, повторных маршрутов 3, цепочек A→B→C 4, дроблений 6."
21,100000004041163100,transit,0.8394143700204465,"Seed с неполным входящим потоком; отправлено 866.0 тыс. KZT 2 получателям, быстрое перенаправление 100%. Паттерны: циклов 1, повторных маршрутов 1."
22,100000008418835100,transit,0.8389301558605161,"Seed с неполным входящим потоком; отправлено 186.2 тыс. KZT 4 получателям, быстрое перенаправление 83%. Паттерны: повторных маршрутов 1."
23,100000002527114100,distributor,0.8382424443099045,"Отправляет 111 получателям (top 0.1%), 113 переводов на 3.29 млн KZT; выраженный fan-out. Паттерны: циклов 3, дроблений 8."
24,100000005339662100,coordinator,0.8370257524327297,"Betweenness top 5.3%, PageRank top 2.3%; межкластерных связей 3, близость к seed 0.74. Паттерны: циклов 3, повторных маршрутов 2."
25,100000005910114100,distributor,0.8334200439489242,"Отправляет 19 получателям (top 1.3%), 56 переводов на 1.47 млн KZT; выраженный fan-out. Паттерны: циклов 255, повторных маршрутов 3, дроблений 3."
26,100000000437046100,distributor,0.8272401411841983,"Отправляет 42 получателям (top 0.4%), 73 переводов на 7.61 млн KZT; выраженный fan-out. Паттерны: циклов 472, повторных маршрутов 4, цепочек A→B→C 2, дроблений 5, синхронных дней 1."
27,100000004759121100,coordinator,0.8261628650674919,"Betweenness top 7.9%, PageRank top 2.8%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 1, повторных маршрутов 1."
28,100000000331309100,distributor,0.8175804205951572,"Отправляет 99 получателям (top 0.1%), 126 переводов на 23.00 млн KZT; выраженный fan-out. Паттерны: циклов 32, повторных маршрутов 2, цепочек A→B→C 1, дроблений 5, синхронных дней 1."
29,100000003796063100,distributor,0.8170694284311485,"Отправляет 15 получателям (top 1.8%), 23 переводов на 959.1 тыс. KZT; выраженный fan-out. Паттерны: циклов 104, цепочек A→B→C 1, дроблений 2."
30,100000004180097100,coordinator,0.8170484746421116,"Betweenness top 3.3%, PageRank top 6.4%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 3, повторных маршрутов 2, дроблений 1."
31,100000008603629100,distributor,0.8168475915346282,"Отправляет 61 получателям (top 0.3%), 74 переводов на 4.99 млн KZT; выраженный fan-out. Паттерны: циклов 762, повторных маршрутов 3, дроблений 7, синхронных дней 5."
32,100000001697501100,distributor,0.8163492195934401,"Отправляет 38 получателям (top 0.4%), 55 переводов на 1.48 млн KZT; выраженный fan-out. Паттерны: циклов 3, повторных маршрутов 2, дроблений 5."
33,100000004007116100,transit,0.8115681609496957,"Seed с неполным входящим потоком; отправлено 148.0 тыс. KZT 4 получателям, быстрое перенаправление 67%. Паттерны: циклов 16, повторных маршрутов 2."
34,100000008165763100,transit,0.8111073140180683,"Получено 1.17 млн, отправлено 1.27 млн KZT; совпадение потоков 92%, быстрое перенаправление 73%. Паттерны: дроблений 4, синхронных дней 3."
35,100000008346837100,distributor,0.8109683910650053,"Отправляет 25 получателям (top 0.9%), 26 переводов на 1.26 млн KZT; выраженный fan-out. Паттерны: циклов 111, дроблений 5, синхронных дней 1."
36,100000005074393100,coordinator,0.8097614690483931,"Betweenness top 4.2%, PageRank top 4.5%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 3, повторных маршрутов 1."
37,100000001530983100,distributor,0.8093505128151205,"Отправляет 11 получателям (top 2.4%), 17 переводов на 1.83 млн KZT; выраженный fan-out. Паттерны: повторных маршрутов 1, дроблений 2."
38,100000000667713100,distributor,0.8061204366542087,"Отправляет 6 получателям (top 4.3%), 7 переводов на 79.2 тыс. KZT; выраженный fan-out. Паттерны: циклов 2, повторных маршрутов 1."
39,100000004330371100,distributor,0.8051463868711864,"Отправляет 2 получателям (top 13.6%), 6 переводов на 90.7 тыс. KZT; выраженный fan-out. Паттерны: циклов 2, повторных маршрутов 3, цепочек A→B→C 1, дроблений 2."
40,100000004015047100,coordinator,0.8043186282018943,"Betweenness top 13.7%, PageRank top 0.9%; межкластерных связей 4, близость к seed 0.75. Паттерны: циклов 1."
41,100000004156082100,distributor,0.8037261557086249,"Отправляет 26 получателям (top 0.9%), 29 переводов на 2.32 млн KZT; выраженный fan-out. Паттерны: циклов 11."
42,100000007442518100,coordinator,0.8035060337072547,"Betweenness top 3.9%, PageRank top 10.2%; межкластерных связей 5, близость к seed 0.68. Паттерны: циклов 1, повторных маршрутов 1."
43,100000003701161100,coordinator,0.8020745726838426,"Betweenness top 4.2%, PageRank top 2.4%; межкластерных связей 1, близость к seed 0.68. Паттерны: циклов 4, повторных маршрутов 2."
44,100000008314203100,transit,0.8014393380698474,"Seed с неполным входящим потоком; отправлено 327.0 тыс. KZT 2 получателям, быстрое перенаправление 78%. Паттерны: циклов 4, повторных маршрутов 2, цепочек A→B→C 1."
45,100000008659445100,distributor,0.8014244982694719,"Отправляет 4 получателям (top 6.5%), 18 переводов на 875.1 тыс. KZT; выраженный fan-out. Паттерны: циклов 11, повторных маршрутов 2."
46,100000007908818100,coordinator,0.7969271736444183,"Betweenness top 4.7%, PageRank top 24.2%; межкластерных связей 2, близость к seed 0.74. Паттерны: повторных маршрутов 2, дроблений 1."
47,100000003635170100,transit,0.7968578802716773,"Получено 268.5 тыс., отправлено 253.5 тыс. KZT; совпадение потоков 94%, быстрое перенаправление 80%. Паттерны: циклов 2, повторных маршрутов 1, дроблений 1."
48,100000008601794100,transit,0.7966868602206103,"Seed с неполным входящим потоком; отправлено 871.4 тыс. KZT 1 получателям, быстрое перенаправление 100%. Паттерны: циклов 2, повторных маршрутов 2."
