cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
0,277,1,31856346.24,100000006866783100;100000007055802100;100000004299488100;100000004070318100;100000008686313100,"Гипотеза: возможный контур конечных получателей. Узлов=277, seed=1, роли: terminal: 118, distributor: 46; внутренний оборот 31.86 млн KZT. Требуется проверка аналитиком."
1,270,1,10178044.0,100000002527114100;100000001697501100;100000002578405100;100000002733905100;100000003942602100,"Гипотеза: возможный контур конечных получателей. Узлов=270, seed=1, роли: terminal: 250, distributor: 11; внутренний оборот 10.18 млн KZT. Требуется проверка аналитиком."
2,148,5,19555090.0,100000003684369100;100000008748914100;100000008304139100;100000008165763100;100000007908818100,"Гипотеза: возможный контур конечных получателей. Узлов=148, seed=5, роли: terminal: 97, distributor: 23; внутренний оборот 19.56 млн KZT. Требуется проверка аналитиком."
3,126,0,16339904.0,100000008603629100;100000003880331100;100000002723538100;100000004679953100;100000001857829100,"Гипотеза: возможный контур конечных получателей. Узлов=126, seed=0, роли: terminal: 34, consolidator: 33; внутренний оборот 16.34 млн KZT. Требуется проверка аналитиком."
4,126,0,24907250.33,100000000331309100;100000003796063100;100000006889963100;100000001330685100;100000006734214100,"Гипотеза: возможный контур конечных получателей. Узлов=126, seed=0, роли: terminal: 59, consolidator: 26; внутренний оборот 24.91 млн KZT. Требуется проверка аналитиком."
5,125,7,18300397.28,100000003016635100;100000006518161100;100000005287097100;100000001530983100;100000000667713100,"Гипотеза: возможный контур конечных получателей. Узлов=125, seed=7, роли: terminal: 69, distributor: 29; внутренний оборот 18.30 млн KZT. Требуется проверка аналитиком."
6,106,4,16242879.02,100000001616816100;100000004015047100;100000003977183100;100000000274067100;100000005782781100,"Гипотеза: возможный контур конечных получателей. Узлов=106, seed=4, роли: terminal: 63, distributor: 20; внутренний оборот 16.24 млн KZT. Требуется проверка аналитиком."
7,104,1,21747439.59,100000008489922100;100000008547948100;100000008710791100;100000002838861100;100000008517538100,"Гипотеза: возможный контур конечных получателей. Узлов=104, seed=1, роли: terminal: 47, consolidator: 32; внутренний оборот 21.75 млн KZT. Требуется проверка аналитиком."
8,61,0,4350466.67,100000005473151100;100000008104567100;100000005704413100;100000005578559100;100000004569484100,"Гипотеза: возможный контур сбора и аккумуляции средств. Узлов=61, seed=0, роли: consolidator: 25, terminal: 22; внутренний оборот 4.35 млн KZT. Требуется проверка аналитиком."
9,59,1,6772097.0,100000003115284100;100000000343175100;100000006707582100;100000008730846100;100000003809101100,"Гипотеза: возможный контур конечных получателей. Узлов=59, seed=1, роли: terminal: 31, coordinator: 10; внутренний оборот 6.77 млн KZT. Требуется проверка аналитиком."
10,56,3,13397542.0,100000008637537100;100000001732159100;100000008314203100;100000008547844100;100000008466579100,"Гипотеза: возможный контур конечных получателей. Узлов=56, seed=3, роли: terminal: 23, consolidator: 13; внутренний оборот 13.40 млн KZT. Требуется проверка аналитиком."
11,55,1,3064863.0,100000008443341100;100000001899164100;100000008636603100;100000003265158100;100000004692798100,"Гипотеза: возможный контур конечных получателей. Узлов=55, seed=1, роли: terminal: 26, distributor: 9; внутренний оборот 3.06 млн KZT. Требуется проверка аналитиком."
12,51,0,13990812.0,100000005242320100;100000008512827100;100000002748180100;100000001287955100;100000008742053100,"Гипотеза: возможный контур конечных получателей. Узлов=51, seed=0, роли: terminal: 31, distributor: 7; внутренний оборот 13.99 млн KZT. Требуется проверка аналитиком."
13,50,3,4135421.0,100000008346837100;100000005074393100;100000008733194100;100000008003034100;100000000489417100,"Гипотеза: возможный контур конечных получателей. Узлов=50, seed=3, роли: terminal: 16, distributor: 13; внутренний оборот 4.14 млн KZT. Требуется проверка аналитиком."
14,44,0,10215968.84,100000005933757100;100000001937767100;100000004159526100;100000002963189100;100000001073568100,"Гипотеза: возможный контур конечных получателей. Узлов=44, seed=0, роли: terminal: 26, distributor: 7; внутренний оборот 10.22 млн KZT. Требуется проверка аналитиком."
